modulo;arquivo_origem;data_extracao;id_compra;id_compra_item;numero_item;tipo_material_servico;codigo_item_catalogo;descricao_simples;descricao_detalhada;quantidade;unidade_medida;valor_estimado_item;valor_homologado_item;valor_unitario_resultado;valor_total_resultado;menor_lance;valor_negociado;situacao_item;tem_resultado;fornecedor_vencedor_cnpj;fornecedor_vencedor_nome;beneficio;criterio_julgamento;decreto7174;sustentavel;data_encerramento;data_adjudicacao;data_homologacao;data_resultado;data_inclusao_pncp;data_atualizacao_pncp;data_alteracao
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700038;00038;Material;;PAPEL ALUMÍNIO, COMPRIMENTO 30 M LARGURA 30 CM APRESENTAÇÃO ROLO;PAPEL ALUMÍNIO, COMPRIMENTO 30 M, LARGURA 30 CM, APRESENTAÇÃO ROLO;60;Unidade;0,00;2,57;;;2,57;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700037;00037;Material;;PAPEL MANTEIGA, MATERIAL CELULOSE VEGETAL GRAMATURA 40 G/M2 COMPRIMENTO 75 CM LARGURA 29 CM APLICAÇÃO CULINÁRIA EM GERAL CARACTERÍSTICAS ADICIONAIS IMPERMEÁVEL, ACETINADO;PAPEL MANTEIGA, MATERIAL CELULOSE VEGETAL, GRAMATURA 40 G/M2, COMPRIMENTO 75 CM, LARGURA 29 CM, APLICAÇÃO CULINÁRIA EM GERAL, CARACTERÍSTICAS ADICIONAIS IMPERMEÁVEL, ACETINADO;10;Unidade;0,00;4,98;;;4,98;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700036;00036;Material;;GUARDANAPO DE PAPEL, GUARDANAPO DE PAPEL NOME;GUARDANAPO DE PAPEL BRANCO. Folha simples. Tamanho: mínimo de 23,5 x 22 cm. Embalagem com 50 guardanapos de papel.;6030;Unidade;0,00;1,45;;;1,45;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700035;00035;Material;;TALHER DESCARTÁVEL, MATERIAL PLÁSTICO TIPO GARFO APLICAÇÃO REFEIÇÃO/SOBREMESA;TALHER DESCARTÁVEL, MATERIAL PLÁSTICO, TIPO GARFO, APLICAÇÃO REFEIÇÃO/ SOBREMESA;4020;Pacote;0,00;1,45;;;1,45;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700034;00034;Material;;COLHER, COLHER NOME;COLHER DESCARTÁVEL PARA SOBREMESA. Em material plástico. Colher Descartável para Refeição Branca. Embalagem com 1.000 Unidades. Tamanho 16,5 cm.;201;Pacote;0,00;48,49;;;48,49;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700033;00033;Material;;TRIPA, TIPO BOVINA APLICAÇÃO EMBUTIMENTO DE SALAME APRESENTAÇÃO TRIPA RETA;TRIPA, TIPO BOVINA, APLICAÇÃO EMBUTIMENTO DE SALAME, APRESENTAÇÃO TRIPA RETA;10;Unidade;0,00;28,79;;;28,79;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700032;00032;Material;;CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS, CESTA BASICA - GENEROS ALIMENTICIOS NOME;TRIPA SUÍNA NATURAL SALGADA. Maço, calibre 28/32 ou 30/32, longa, para produção de linguiça. Enche em média 30 a 35 kg. O maço deve conter minimo de 45 metros de tripa. Produto autorizada pela ANVISA. O produto deve apesentar prazo de validade.;10;Maço;0,00;38,67;;;38,67;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700031;00031;Material;;CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS, CESTA BASICA - GENEROS ALIMENTICIOS NOME;LIGA NEUTRA PARA ELABORAÇÃO DE SORVETE. Embalagem com 100g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega;4;Unidade;0,00;4,10;;;4,10;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700030;00030;Material;;EMULSIFICANTE, EMULSIFICANTE NOME;EMULSIFICANTE PARA SORVETE. Aditivo na forma pastosa, embalagem com 200g que promove uma rápida emulsão entre os ingredientes do preparo de sorvetes. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;4;Unidade;0,00;6,32;;;6,32;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700029;00029;Material;;PÓ PARA SORVETE, PO PARA SORVETE NOME;PREPARO PARA SORVETE SABOR MORANGO. Embalagem com 150g, rendimento de 2 Litros. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;6;Unidade;0,00;4,82;;;4,82;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700009;00009;Material;;VINAGRE, VINAGRE NOME;"VINAGRE DE VINHO TINTO. Matéria-prima de vinho tinto, tipo acentuado, acidez 4,50, aspecto físico líquido, aspecto visual límpido e sem depósitos, resultante da fermentação acética do vinho tinto; isento de corantes artificiais, ácidos orgânicos e minerais estranhos; livre de sujidades, material terroso, e detritos de animais e vegetais. Frasco 750 mL. A embalagem deve conter prazo de validade. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.";410;Unidade;0,00;2,45;;;2,45;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700008;00008;Material;;AZEITE OLIVA, AZEITE DE OLIVA NOME;AZEITE DE OLIVA, extra virgem, Português, frasco com 500 mL. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;10;Unidade;0,00;19,22;;;19,22;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700007;00007;Material;;CREME DE LEITE, CREME DE LEITE NOME;CREME DE LEITE UHT HOMOGENEIZADO SEM LACTOSE. Creme de leite, com mínumo de 20% de gordura, zero lactose, embalagem com 200g. O produto e a embalagem devem atender às normas de rotulagem geral, nutricional e específicas, nome do produto, peso, prazo de validade, informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;10;Unidade;0,00;3,06;;;3,06;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700006;00006;Material;;CREME DE LEITE, CREME DE LEITE NOME;CREME DE LEITE UHT HOMOGENEIZADO. Creme de leite, com mínimo de 20% de gordura, embalagem com 200g. O produto e a embalagem devem atender às normas de rotulagem geral, nutricional e específicas, nome do produto, peso, prazo de validade, informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;3020;Unidade;0,00;2,39;;;2,39;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700005;00005;Material;;ÓLEO VEGETAL COMESTÍVEL, MATÉRIA-PRIMA SOJA APLICAÇÃO FRITURAS QUANTIDADE CALORIAS 810/100 KCAL/G;ÓLEO VEGETAL COMESTÍVEL, MATÉRIA-PRIMA SOJA, APLICAÇÃO FRITURAS, QUANTIDADE CALORIAS 810/100 KCAL/G;5030;Unidade;0,00;2,82;;;2,82;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700004;00004;Material;;FUBÁ, ASPECTO FÍSICO PÓ FINO, ISENTO DE SUJIDADE, MOFO E FERMENTAÇÃO COR AMARELA MATÉRIA-PRIMA MILHO;FUBÁ, ASPECTO FÍSICO PÓ FINO, ISENTO DE SUJIDADE, MOFO E FERMENTAÇÃO, COR AMARELA, MATÉRIA-PRIMA MILHO;610;Unidade;0,00;2,30;;;2,30;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700003;00003;Material;;FARINHA ALIMENTÍCIA, FARINHA ALIMENTICIA NOME;FARINHA DE MANDIOCA, tipo classe branca torrada, tipo 2. Características adicionais: seca, fina beneficiada, torrada, acondicionada em embalagens resistentes, com quantidade de 500g, livre de sujidades, parasitas e larvas. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;902;Unidade;0,00;4,31;;;4,31;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700002;00002;Material;;FARINHA TRIGO, FARINHA DE TRIGO NOME;FARINHA DE TRIGO, branca, características adicionais ferro e ácido fólico, Tipo 1, contém glúten. Embalagem de 1kg intacta e resistente ao impacto. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;2050;Unidade;0,00;2,80;;;2,80;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700001;00001;Material;;MOLHO ALIMENTÍCIO, COMPOSIÇÃO BÁSICA FARINHA DE TRIGO E TOMATE DESIDRATADO ASPECTO FÍSICO PÓ;MOLHO ALIMENTÍCIO, COMPOSIÇÃO BÁSICA FARINHA DE TRIGO E TOMATE DESIDRATADO, ASPECTO FÍSICO PÓ;20;Unidade;0,00;2,00;;;2,00;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700028;00028;Material;;PÓ PARA SORVETE, PO PARA SORVETE NOME;SABOR EM PÓ PARA ELABORAÇÃO DE SORVETE DE CREME. Embalagem com 100 g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;2;Unidade;0,00;2,95;;;2,95;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700027;00027;Material;;PÓ PARA SORVETE, PO PARA SORVETE NOME;SABOR EM PÓ PARA ELABORAÇÃO DE SORVETE DE CHOCOLATE. Embalagem com 80g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;2;Unidade;0,00;7,50;;;7,50;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700026;00026;Material;;LEITE PÓ, LEITE EM PÓ NOME;LEITE EM PÓ INTEGRAL INSTANTÂNEO. Embalagem com 400g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;25;Unidade;0,00;13,90;;;13,90;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700025;00025;Material;;CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS, CESTA BASICA - GENEROS ALIMENTICIOS NOME;XAROPE DE GLUCOSE. Alimento à base de glicose, consistência pastosa, embalagem com 350 g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;10;Unidade;0,00;11,63;;;11,63;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700024;00024;Material;;POLVILHO DOCE, TIPO 1 ORIGEM AMILÁCEO MANDIOCA TIPO GRUPO FÉCULA;POLVILHO DOCE, TIPO 1, ORIGEM AMILÁCEO MANDIOCA, TIPO GRUPO FÉCULA;410;Unidade;0,00;2,81;;;2,81;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700023;00023;Material;;POLVILHO AZEDO, POLVILHO NOME;POLVILHO AZEDO. Produto de grau alimentício, embalagem com 500g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;410;Unidade;0,00;3,61;;;3,61;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700022;00022;Material;;GORDURA, GORDURA NOME;GORDURA VEGETAL HIDROGENADA. Embalagem com 500 g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;12;Unidade;0,00;5,05;;;5,05;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700021;00021;Material;;FERMENTO, FERMENTO NOME;FERMENTO LÁCTICO. Fermento em pó. Culturas de Lactobacillus acidophilus, Bifidobacterium e Streptococcus. thermophilus. Embalagem com 03 Sachê de 400mg. Prepara um litro de iogurte. Sem conservante. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;105;Unidade;0,00;18,19;;;18,19;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700020;00020;Material;;FERMENTO, FERMENTO NOME;FERMENTO BIOLÓGICO. Fermento seco instantâneo em pó. Embalagem com 125g. Para uso em massas alimentícias. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;158;Unidade;0,00;4,84;;;4,84;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700019;00019;Material;;FERMENTO, FERMENTO NOME;FERMENTO QUÍMICO EM PÓ. Base de Bicarbonato de sódio comercial, grau alimentício, embalagem com 250g. Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;310;Unidade;0,00;6,06;;;6,06;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700018;00018;Material;;CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS, CESTA BASICA - GENEROS ALIMENTICIOS NOME;ANTIMOFO. Conservante artificial para fins alimentícios, embalagem com 50g, Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;2;Unidade;0,00;5,46;;;5,46;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700017;00017;Material;;CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS, CESTA BASICA - GENEROS ALIMENTICIOS NOME;ÁCIDO CÍTRICO EM PÓ COM GRAU ALIMENTÍCIO. Anidro. Embalagem com 1 Kg, Na embalagem deverá constar o nome e marca do produto, data de fabricação, prazo de validade, número do lote e tabela de informações nutricionais. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;1;Unidade;0,00;20,92;;;20,92;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700016;00016;Material;;LEITE, APRESENTAÇÃO EMBALAGEM TETRA BRIK (CAIXINHA) TIPO UHT, INTEGRAL;LEITE, APRESENTAÇÃO EMBALAGEM TETRA BRIK (CAIXINHA), TIPO UHT, INTEGRAL;50;Unidade;0,00;2,99;;;2,99;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700015;00015;Material;;LEITE CONDENSADO, LEITE CONDENSADO NOME;LEITE CONDENSADO. Embalagem de 395g. Ingredientes: leite integral, açúcar e lactose. Não contém glúten. Embalagem com identificação do produto, marca do fabricante, data de fabricação e validade. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;920;Unidade;0,00;3,95;;;3,95;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700014;00014;Material;;ACHOCOLATADO, APRESENTAÇÃO PÓ SABOR CHOCOLATE CARACTERÍSTICAS ADICIONAIS FORMULADO COM GLÚTEN COMPOSIÇÃO AÇÚCAR/CACAU/MALTODEXTRINA/ITAMINAS/EMULSIFICANTE/;ACHOCOLATADO, APRESENTAÇÃO PÓ, SABOR CHOCOLATE, CARACTERÍSTICAS ADICIONAIS FORMULADO COM GLÚTEN, COMPOSIÇÃO AÇÚCAR/CACAU/MALTODEXTRINA/ITAMINAS/ EMULSIFICANTE/;910;Unidade;0,00;11,83;;;11,83;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700013;00013;Material;;AÇÚCAR, TIPO CRISTAL COMPOSIÇÃO ORIGEM VEGETAL, SACAROSI DE CANA DE AÇÚCAR;AÇÚCAR, TIPO CRISTAL, COMPOSIÇÃO ORIGEM VEGETAL, SACAROSI DE CANA DE AÇÚCAR;3520;Unidade;0,00;13,44;;;13,44;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700012;00012;Material;;GELATINA ALIMENTÍCIA, TIPO COMUM SABOR SEM SABOR APRESENTAÇÃO PÓ INCOLOR;GELATINA ALIMENTÍCIA, TIPO COMUM, SABOR SEM SABOR, APRESENTAÇÃO PÓ INCOLOR;2506;Unidade;0,00;;;;2,63;;Cancelado no julgamento;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700011;00011;Material;;GELATINA ALIMENTÍCIA, TIPO COMUM SABOR ABACAXI;GELATINA ALIMENTÍCIA, TIPO COMUM, SABOR ABACAXI;2510;Unidade;0,00;1,10;;;1,10;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082017_E4_p1.json;2026-03-11 13:39:52;15845105000082017;1584510500008201700010;00010;Material;;VINAGRE, VINAGRE NOME;VINAGRE DE ÁLCOOL BRANCO, tipo macio, acidez 4,50, aspecto físico líquido, aspecto visual límpido e sem depósitos. Acondicionado em embalagens plásticas, contendo 750mL. A embalagem deve conter prazo de validade. O produto deve estar no terço inicial do seu prazo de validade quando do momento da entrega.;20;Unidade;0,00;1,47;;;1,47;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;07/11/2017;07/11/2017;07/11/2017;;;;08/04/2024
LEGADO;itens_15845105000082018_E4_p1.json;2026-03-11 13:40:08;15845105000082018;1584510500008201800007;00007;Material;;GÁS COMPRIMIDO, NOME NITROGÊNIO ASPECTO FÍSICO INERTE, INCOLOR, INODORO FÓRMULA QUÍMICA N2 MASSA MOLECULAR 28,96 G/MOL GRAU DE PUREZA TEOR MÍNIMO DE 99,99% CARACTERÍSTICA ADICIONAL GRAU ANALÍTICO NÚMERO DE REFERÊNCIA QUÍMICA CAS 7727-37-9;GÁS COMPRIMIDO, NOME NITROGÊNIO, ASPECTO FÍSICO INERTE, INCOLOR, INODORO, FÓRMULA QUÍMICA N2, MASSA MOLECULAR 28,96 G/MOL, GRAU DE PUREZA TEOR MÍNIMO DE99,99%, CARACTERÍSTICA ADICIONAL GRAU ANALÍTICO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7727-37-9;2;Litro;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/11/2018;;;;;;08/04/2024
LEGADO;itens_15845105000082018_E4_p1.json;2026-03-11 13:40:08;15845105000082018;1584510500008201800006;00006;Material;;GÁS COMPRIMIDO, NOME HIDROGÊNIO ASPECTO FÍSICO INCOLOR, INODORO, INFLAMÁVEL FÓRMULA QUÍMICA H2 MASSA MOLECULAR 2,01 G/MOL GRAU DE PUREZA TEOR MÍNIMO DE 99,99% CARACTERÍSTICA ADICIONAL GRAU ANALÍTICO NÚMERO DE REFERÊNCIA QUÍMICA CAS 1333-74-0;GÁS COMPRIMIDO, NOME HIDROGÊNIO, ASPECTO FÍSICO INCOLOR, INODORO, INFLAMÁVEL, FÓRMULA QUÍMICA H2, MASSA MOLECULAR 2,01 G/MOL, GRAU DE PUREZA TEOR MÍNIMO DE 99,99%, CARACTERÍSTICA ADICIONAL GRAU ANALÍTICO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1333-74-0;1;Litro;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/11/2018;;;;;;08/04/2024
LEGADO;itens_15845105000082018_E4_p1.json;2026-03-11 13:40:08;15845105000082018;1584510500008201800005;00005;Material;;GÁS COMPRIMIDO, NOME HÉLIO ASPECTO FÍSICO INCOLOR, INODORO, INFLAMÁVEL FÓRMULA QUÍMICA HE MASSA MOLECULAR 4,00 G/MOL GRAU DE PUREZA TEOR MÍNIMO DE 99,999% CARACTERÍSTICA ADICIONAL GRAU ANALÍTICO NÚMERO DE REFERÊNCIA QUÍMICA CAS 7440-59-7;GÁS COMPRIMIDO, NOME HÉLIO, ASPECTO FÍSICO INCOLOR, INODORO, INFLAMÁVEL, FÓRMULA QUÍMICA HE, MASSA MOLECULAR 4,00 G/MOL, GRAU DE PUREZA TEOR MÍNIMO DE 99,999%, CARACTERÍSTICA ADICIONAL GRAU ANALÍTICO, NÚMERO DE REFERÊNCIA QUÍMICACAS 7440-59-7;1;Litro;0,00;;;;;;Cancelado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/11/2018;;;;;;08/04/2024
